Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,4957-130970,"100 Trainyards Drive, Unit 14A",Company Owned,"100 Trainyards Drive,  Unit 14A, Westboro Village Centre",Ottawa,ON,CA,K1G 3S2,613-241-8858,GMT-05:00 America/Toronto,-75.65,45.41
Starbucks,4484-88341,421 Richmond Road,Company Owned,"421 Richmond Road, 101",Ottawa,ON,CA,K2A 4H1,613-715-9796,GMT-05:00 America/Toronto,-75.76,45.39
Starbucks,4824-108289,2222 Carling Avenue,Company Owned,"2222 Carling Avenue, Unit 1",Ottawa,ON,CA,K2A 1H3,613-828-7729,GMT-05:00 America/Toronto,-75.77,45.37
Starbucks,4517-93451,1910 St. Laurent Blvd,Company Owned,"1910 St. Laurent Blvd, Unit A/B",Ottawa,ON,CA,K1G 1A4,613-248-0550,GMT-05:00 America/Toronto,-75.62,45.4
Starbucks,4944-128924,340 Albert Street,Company Owned,"340 Albert Street, Unit No G-06",Ottawa,ON,CA,K1R 7X7,613-232-9089,GMT-05:00 America/Toronto,-75.7,45.42
Starbucks,24210-234044,204 Rideau Street-Ottawa,Company Owned,204 Rideau Street,Ottawa,ON,CA,K1N 5Y1,6133019126,GMT-05:00 America/Toronto,-75.69,45.43
Starbucks,4649-99938,124 O'Connor Street,Company Owned,124 O'Connor Street,Ottawa,ON,CA,K1P 5M9,613-232-0959,GMT-05:00 America/Toronto,-75.7,45.42
Starbucks,75626-76440,Ottawa Marriott,Licensed,100 Kent St,Ottawa,ON,CA,K1P 5R7,613-238-1122,GMT-05:00 America/Toronto,-75.7,45.42
Starbucks,70089-116694,Carleton University,Licensed,"1125 Colonel By Dr, Preston Square",Ottawa,ON,CA,K1S 5B6,613 520 2600,GMT-05:00 America/Toronto,-75.7,45.38
Starbucks,4768-104194,349 Preston Street,Company Owned,"349 Preston Street, Unit 1D-20A, Sun Life Centre",Ottawa,ON,CA,K1S 5N4,613-236-1743,GMT-05:00 America/Toronto,-75.71,45.4
Starbucks,4268-943,50  O'Connor Street,Company Owned,50  O'Connor Street,Ottawa,ON,CA,K1P 5G5,(613) 233-8368,GMT-05:00 America/Toronto,-75.7,45.42
Starbucks,17650-168364,1459 Ogilvie Road,Company Owned,"1459 Ogilvie Road, Unit #4",Ottawa,ON,CA,K1J 8K6,613-744-3528,GMT-05:00 America/Toronto,-75.62,45.43
Starbucks,4516-93218,81 Metcalfe Street,Company Owned,81 Metcalfe St,Ottawa,ON,CA,K1P 6K7,613-569-6060,GMT-05:00 America/Toronto,-75.7,45.42
Starbucks,29392-253445,"62 York Street, Ottawa (Byward M.)",Company Owned,"62 York Street, St. Laruent Shopping Centre",Ottawa,ON,CA,K1N 5T1,6137163725,GMT-05:00 America/Toronto,-75.69,45.43
Starbucks,15726-162824,1200 St. Laurent Blvd.,Company Owned,"1200 St. Laurent Blvd., 541A",Ottawa,ON,CA,K1K 3B8,613-744-7858,GMT-05:00 America/Toronto,-75.64,45.42
Starbucks,4922-107288,690 Eagleson Road,Company Owned,690 Eagleson Road,Ottawa,ON,CA,K2M 2G9,613-595-1569,GMT-05:00 America/Toronto,-75.87,45.29
Starbucks,4788-104697,380 Coventry Road,Company Owned,380 Coventry Road,Ottawa,ON,CA,K1K 2C6,613-744-6471,GMT-05:00 America/Toronto,-75.65,45.42
Starbucks,4287-919,2735 Iris Street,Company Owned,"2735 Iris Street, Loblaws Centre",Ottawa,ON,CA,K2C 3S4,(613) 820-0032,GMT-05:00 America/Toronto,-75.79,45.35
Starbucks,16466-157825,1350 Baseline Road,Company Owned,1350 Baseline Road,Ottawa,ON,CA,K2C 0A9,613-226-8606,GMT-05:00 America/Toronto,-75.74,45.36
Starbucks,4960-130968,50 Rideau Centre,Company Owned,"50 Rideau Centre, Bayshore Shopping Centre",Ottawa,ON,CA,K1N 9J7,613-230-0330,GMT-05:00 America/Toronto,-75.69,45.43
Starbucks,15700-162804,100 Bayshore Drive,Company Owned,"100 Bayshore Drive, K30",Ottawa,ON,CA,K2B 8C1,613-828-6732,GMT-05:00 America/Toronto,-75.81,45.35
Starbucks,20172-201624,1615 Orleans Blvd,Company Owned,1615 Orleans Blvd,Ottawa,ON,CA,K1C 7E2,6138414995,GMT-05:00 America/Toronto,-75.52,45.46
Starbucks,17218-142624,455 Bank Street Unit 3,Company Owned,455 Bank Street Unit 3,Ottawa,ON,CA,K2P 1Z1,613-238-7953,GMT-05:00 America/Toronto,-75.69,45.41
Starbucks,21590-206647,1620 Scott Street,Company Owned,"1620 Scott Street, 30",Ottawa,ON,CA,K1Y 4S7,613-798-0127,GMT-05:00 America/Toronto,-75.73,45.4
Starbucks,19795-184746,330 West Hunt-Ottawa,Company Owned,330 West Hunt Club Road,Ottawa,ON,CA,K2E 0B7,613 224 7342,GMT-05:00 America/Toronto,-75.71,45.34
Teavana,28424-250200,Teavana - St. Laurent Centre,Company Owned,"1200 St. Laurent Blvd., Unit 308B",Ottawa,ON,CA,K1K 3B8,613-688-1241,GMT-05:00 America/Toronto,-75.64,45.42
Starbucks,25138-234064,Rideau Ctr. Dining Hall,Company Owned,"50 Rideau Street, fc003",Ottawa,ON,CA,K1N 9J7,(613) 286-7546,GMT-05:00 America/Toronto,-75.69,45.42
Starbucks,19805-182184,Carleton University - Page Break,Licensed,"1125 Colonel By Dr, South Keys Shopping Center",Ottawa,ON,CA,K1S 5B6,613 520 2600,GMT-05:00 America/Toronto,-75.7,45.39
Starbucks,4277-915,2210 Bank Street,Company Owned,"2210 Bank Street, Carlingwood",Ottawa,ON,CA,K1V 1G6,6137333227,GMT-05:00 America/Toronto,-75.66,45.36
Teavana,28644-250181,Teavana - Carlingwood,Company Owned,"2121 Carling Ave., Store No. 86",Ottawa,ON,CA,K2A 1H2,613-288-0565,GMT-05:00 America/Toronto,-75.77,45.37
Starbucks,4696-101662,131 Queen Street,Company Owned,"131 Queen Street, Units F & G",Ottawa,ON,CA,K1P 0A1,613-232-0731,GMT-05:00 America/Toronto,-75.7,45.42
Starbucks,15908-154985,1181 Greenbank Road,Company Owned,1181 Greenbank Road,Ottawa,ON,CA,K2J 4Y6,6138430265,GMT-05:00 America/Toronto,-75.75,45.27
Starbucks,4856-116265,294 Louisa St,Company Owned,294 Louisa Street,Parry Sound,ON,CA,P2A 0A1,705-746-1159,GMT-05:00 America/Toronto,-80.01,45.35
Starbucks,4701-102160,841 Rye St,Company Owned,841 Rye Street,Peterborough,ON,CA,K9J 6X1,705-755-1071,GMT-05:00 America/Toronto,-78.35,44.28
Starbucks,72200-1964,Chapters - Peterborough,Licensed,873 Lansdowne St. W,Peterborough,ON,CA,K9J 1Z5,705-740-2272,GMT-05:00 America/Toronto,-78.34,44.28
Teavana,28322-250206,Teavana - Pickering Town Centre,Company Owned,"1355 Kingston Road W. P.O. Box 48;, Store No. 27A",Pickering,ON,CA,L1V 1B8,905-831-3832,GMT-05:00 America/Toronto,-79.09,43.84
Starbucks,4414-20599,1300 Kingston Rd,Company Owned,1300 Kingston Road,Pickering,ON,CA,L1V 3M9,905-837-2918,GMT-05:00 America/Toronto,-79.09,43.84
Starbucks,4387-23529,111 Lakeshore Rd W,Company Owned,111 Lakeshore Rd W,Port Credit,ON,CA,L5H 1E9,905-278-7562,GMT-05:00 America/Toronto,-79.59,43.55
Starbucks,16700-166264,HMSHost Motorways-King City,Licensed,845 Hwy 401 Eastbound,Port Hope,ON,CA,L1A 3W3,9058322132,GMT-05:00 America/Toronto,-78.27,43.96
Starbucks,15604-157547,Port Hope Travel Plaza-Food Court,Licensed,845 Hwy 401 Eastbound,Port Hope,ON,CA,L1A 3W3,905-786-2100,GMT-05:00 America/Toronto,-78.36,43.99
Starbucks,4905-110264,1241 Elgin Mills Road East,Company Owned,"1241 Elgin Mills Road East, Building C",Richmond Hill,ON,CA,L4S 0B5,905-508-9956,GMT-05:00 America/Toronto,-79.4,43.9
Starbucks,12125-152237,Longos-Richmond Hill,Licensed,10851 Yonge St,Richmond Hill,ON,CA,L4C 3E4,905-770-7029,GMT-05:00 America/Toronto,-79.44,43.89
Starbucks,75972-106123,Sheraton Parkway Toronto North- Ric,Licensed,600 Hwy-7 E,Richmond Hill,ON,CA,L4B 1B2,,GMT-05:00 America/Toronto,-79.38,43.85
Starbucks,4572-9633,8750 Bayview Ave,Company Owned,"8750 Bayview Avenue, Unit 1, Richmond Heights Shopping Center",Richmond Hill,ON,CA,L4B 4V9,905-881-9594,GMT-05:00 America/Toronto,-79.41,43.84
Starbucks,4424-61800,10520 Yonge St,Company Owned,10520 Yonge Street,Richmond Hill,ON,CA,L4C 3C7,(905) 508-7474,GMT-05:00 America/Toronto,-79.44,43.88
Starbucks,4850-104701,11710 Yonge St,Company Owned,"11710 Yonge St, 1",Richmond Hill,ON,CA,L4E 0K4,905-770-3197,GMT-05:00 America/Toronto,-79.45,43.91
Starbucks,29443-253504,"11108 Yonge Street, Richmond Hill",Company Owned,"11108 Yonge Street, Hillcrest",Richmond Hill,ON,CA,L4C 0M6,9057708659,GMT-05:00 America/Toronto,-79.44,43.9
Teavana,28652-250205,Teavana - Hillcrest,Company Owned,"9350 Yonge St., Unit H007B",Richmond Hill,ON,CA,L4C 5G5,905-883-3832,GMT-05:00 America/Toronto,-79.43,43.85
Starbucks,4772-104228,"1273 London Rd, Unit 1",Company Owned,"1273 London Road, Unit # 1, Sault Ste Marie",Sarnia,ON,CA,N7S 1P3,519-336-2128,GMT-05:00 America/New_York,-82.36,42.98
Teavana,28458-250246,Teavana - Sault Ste Marie,Company Owned,"293 Bay St, Store No. J3",Sault Ste. Marie,ON,CA,P6A 5P6,705-949-6770,GMT-05:00 America/Toronto,-84.34,46.51
Starbucks,3620-144025,Pinos Get Fresh-Sault Ste Marie,Licensed,197 Trunk Rd,Sault Ste. Marie,ON,CA,P6A 3S5,,GMT-05:00 America/Toronto,-84.29,46.51
Starbucks,4803-97529,Eglinton & Warden,Company Owned,1900 Eglinton Avenue East,Scarborough,ON,CA,M1L 2L9,416-759-7286,GMT-05:00 America/Toronto,-79.29,43.73
Starbucks,4350-2078,Scarborough Chptrs,Company Owned,20 William Kitchen Road,Scarborough,ON,CA,M1P 5B7,4163354016,GMT-05:00 America/Toronto,-79.28,43.77
Starbucks,4318-249544,43 Milner Avenue Building C,Company Owned,"41 Milner Avenue, Unit 2, Frist Pro Garden City",Scarborough,ON,CA,M1S 3P6,4163350111,GMT-05:00 America/Toronto,-79.25,43.78
Starbucks,4556-94105,420 Vansickle Rd,Company Owned,"420 Vansickle Road, F3",St. Catharines,ON,CA,L2R 6P9,9056419393,GMT-05:00 America/Toronto,-79.27,43.15
Starbucks,19841-199684,343 Glendale Ave,Company Owned,343 Glendale Avenue,St. Catharines,ON,CA,L2T 0A1,905-227-1830,GMT-05:00 America/Toronto,-79.22,43.14
Starbucks,17411-171644,261 Martindale Rd,Company Owned,"261 Martindale Road, Unit 21",St. Catharines,ON,CA,L2W 1A2,905-688-0267,GMT-05:00 America/Toronto,-79.27,43.17
Starbucks,4319-1832,285 Geneva St,Company Owned,"285 Geneva Street, Unit G3",St. Catharines,ON,CA,L2N 2G1,(905) 935-0330,GMT-05:00 America/Toronto,-79.24,43.18
Starbucks,27142-142364,306 Lake St,Company Owned,"306 Lake Street, Scott Street Plaza",St. Catharines,ON,CA,L2N 4H2,905 934-9977,GMT-05:00 America/Toronto,-79.25,43.18
Starbucks,4962-132004,387 Scott St,Company Owned,"387 Scott Street, Heritage Green",St. Catharines,ON,CA,L2M 3W2,905-937-5454,GMT-05:00 America/Toronto,-79.23,43.19
Starbucks,4980-138085,1783 Stone Church Rd,Company Owned,"1783 Stone Church Road, Worsley Plaza",Stoney Creek,ON,CA,L8J 0B4,905-578-1411,GMT-05:00 America/Toronto,-79.81,43.2
Starbucks,4607-98090,369 - 377 Highway 8,Company Owned,"369-377 Hwy 8, Unit B2",Stoney Creek,ON,CA,L8G 1E7,905-664-9494,GMT-05:00 America/Toronto,-79.73,43.22
Starbucks,72168-17096,Chapters - Sudbury,Licensed,"1425 Kingsway Hwy, New Sudbury Centre",Sudbury,ON,CA,P3A 4R7,705-525-5644,GMT-05:00 America/Toronto,-80.94,46.51
Teavana,28380-250209,Teavana - New Sudbury Centre,Company Owned,"1349 Lasalle Blvd., Store No. 45C",Sudbury,ON,CA,P3A 1Z2,705-560-2006,GMT-05:00 America/Toronto,-80.95,46.52
Starbucks,17908-186224,Laurentian University - J,Licensed,"935 Ramsey Lake Rd & Chemin University R, Bayview Hills Mall",Sudbury,ON,CA,P3E 2C6,7056736559,GMT-05:00 America/Toronto,-80.97,46.47
Starbucks,4307-1033,7355 Bayview Ave,Company Owned,"7355 Bayview Avenue, Thornhill Mews",Thornhill,ON,CA,L3T 5Z2,905-771-9229,GMT-05:00 America/Toronto,-79.4,43.81
Starbucks,4645-99110,7787 Yonge St,Company Owned,7787 Yonge Street,Thornhill,ON,CA,L3T 7L2,905-762-9889,GMT-05:00 America/Toronto,-79.42,43.82
Starbucks,74991-103263,Safeway - Thunder Bay #664,Licensed,70 North Court Street,Thunder Bay,ON,CA,P7B 2Z3,,GMT-05:00 America/Toronto,-89.22,48.43
Starbucks,74993-103264,Safeway - Thunder Bay #682,Licensed,"1015 Dawson Road, Thunder Bay Centre",Thunder Bay,ON,CA,P7B 5J4,,GMT-05:00 America/Toronto,-89.25,48.45
Starbucks,4621-95876,949 Fort William Road,Company Owned,"949 Fort William Road, D8",Thunder Bay,ON,CA,P7B 3A6,807-473-4226,GMT-05:00 America/Toronto,-89.24,48.4
Starbucks,72124-3628,Chapters - Thunder Bay,Licensed,797 Memorial Ave,Thunder Bay,ON,CA,P7B 3Z7,807-346-9545,GMT-05:00 America/Toronto,-89.24,48.42
Starbucks,74992-102425,Safeway - Thunder Bay #681,Licensed,115 West Arthur Street,Thunder Bay,ON,CA,P7E 5P7,,GMT-05:00 America/Toronto,-89.28,48.38
Starbucks,27133-154144,Church & Gerrard,Company Owned,66 Gerrard Street East,Toronto,ON,CA,M5B 1G3,416 593 8487,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,4720-103563,Dundas & Roncesvalles,Company Owned,2201 Dundas Street West,Toronto,ON,CA,M6R 1X5,416-538-0211,GMT-05:00 America/Toronto,-79.45,43.65
Starbucks,17624-176765,Dundas & Aukland,Company Owned,5251 Dundas Street West,Toronto,ON,CA,M9B 1B2,(416) 231-2098,GMT-05:00 America/Toronto,-79.54,43.64
Starbucks,75438-106189,University of Toronto/Toronto/Medic,Licensed,1 King's College Circle,Toronto,ON,CA,M5S 1A8,4165984342,GMT-05:00 America/Toronto,-79.4,43.66
Starbucks,4232-772,250 Queen St. W.,Company Owned,250 Queen Street West,Toronto,ON,CA,M5V 1Z7,(416) 595-5868,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,29903-254004,65 Queen Street West Concourse,Company Owned,"65 Queen Street West, 12",Toronto,ON,CA,M5H 2M8,4163178852,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4386-23787,1088 Yonge St,Company Owned,1088 Yonge Street,Toronto,ON,CA,M4W 2L4,416-924-0697,GMT-05:00 America/Toronto,-79.39,43.68
Starbucks,24222-232704,York Mills Centre,Company Owned,4025 Yonge Street,Toronto,ON,CA,M2P 2E3,(647) 921-1539,GMT-05:00 America/Toronto,-79.41,43.74
Starbucks,47181-251744,Ellesmere & Midland D/T,Company Owned,1100 Ellesmere Road,Toronto,ON,CA,M1P 2X3,(647) 281-7615,GMT-05:00 America/Toronto,-79.27,43.77
Starbucks,4206-529,900 Eglinton Ave. W.,Company Owned,900 Eglington Avenue West,Toronto,ON,CA,M6C 2B6,(416) 780-9138,GMT-05:00 America/Toronto,-79.43,43.7
Starbucks,21673-202869,Radisson Admiral Toronto Harbourfro,Licensed,249 Queen's Quay West,Toronto,ON,CA,M5J 2N5,4162033333,GMT-05:00 America/Toronto,-79.39,43.64
Starbucks,15917-156684,Bloor & Church,Company Owned,"175 Bloor Street East, South Building",Toronto,ON,CA,M4W 3R8,(416) 926-0896,GMT-05:00 America/Toronto,-79.38,43.67
Starbucks,4246-899,Yonge & College,Company Owned,450 Yonge St.,Toronto,ON,CA,M4Y 1X1,(416) 922-6696,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,4862-115264,Brookfield Place Front/Bay - PATH,Company Owned,"161 & 181 Bay Street, Concourse, Concourse",Toronto,ON,CA,M5J 2T3,416-304-0413,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,17181-170464,Coxwell & Plains,Company Owned,978 Coxwell Avenue,Toronto,ON,CA,M4C 3G5,(416) 425-4741,GMT-05:00 America/Toronto,-79.33,43.7
Starbucks,23247-228144,Danforth & Broadview,Company Owned,106 Danforth Avenue,Toronto,ON,CA,M4K 1N1,(416) 778-7842,GMT-05:00 America/Toronto,-79.36,43.68
Starbucks,4263-964,6 Charles Street (aka 675 Yonge),Company Owned,675 Yonge,Toronto,ON,CA,M4Y 2B2,(416) 922-1331,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,21883-215124,Finch & Chesswood,Company Owned,1115 Finch Avenue West,Toronto,ON,CA,M3J 2P7,6479622765,GMT-05:00 America/Toronto,-79.48,43.77
Starbucks,4636-255353,Thompson Residences,Company Owned,"527-529 King Street West, Underground Retail Concourse",Toronto,ON,CA,M5V 1M5,4165690101,GMT-05:00 America/Toronto,-79.4,43.64
Starbucks,4217-790,Richmond Adelaide Ctr -PATH Concrse,Company Owned,120 Adelaide Street West,Toronto,ON,CA,M5H 1T1,(416) 369-0187,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,15409-154170,Dupont & Christie,Company Owned,657 Dupont Street,Toronto,ON,CA,M6G 1Z4,416 531 9208,GMT-05:00 America/Toronto,-79.42,43.67
Starbucks,15724-162664,Bathurst & Finch,Company Owned,4926 Bathurst Street,Toronto,ON,CA,M2R 1X5,(416) 398-1264,GMT-05:00 America/Toronto,-79.44,43.77
Starbucks,22866-225584,Cumberland & Critchley Lane,Company Owned,"110 Bloor Street West, Unit C",Toronto,ON,CA,M5S 2W7,(416) 962-2106,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,16982-173365,Longos @ Leaside,Licensed,85 Laird Dr,Toronto,ON,CA,M4G 3T8,416-421-6806,GMT-05:00 America/Toronto,-79.36,43.71
Starbucks,27933-220484,Metro Liberty Village - #720,Licensed,"100 Lynn Williams St, Hilton Toronto",Toronto,ON,CA,M6K 3N6,4165304100,GMT-05:00 America/Toronto,-79.42,43.64
Starbucks,19664-198964,145 Richmond Street West,Company Owned,"145 Richmond Street West, Unit 102, BCE Place",Toronto,ON,CA,M5H 2L2,(416) 360-2821,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,4363-8506,Brookfield Place - PATH Concourse,Company Owned,"181 Bay Street, C280 & C290, Yorkdale Mall",Toronto,ON,CA,M5J 2T3,416/214-6160,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4509-93344,Yorkdale Indigo,Company Owned,3401 Dufferin St,Toronto,ON,CA,M6A 2T9,416-782-7998,GMT-05:00 America/Toronto,-79.45,43.73
Starbucks,4374-12001,765 Yonge,Company Owned,765 Yonge Street,Toronto,ON,CA,M4W 2G4,416-962-8555,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,20682-200387,Longo's York Mills,Licensed,808 York  Mills Road - York Mill and Les,Toronto,ON,CA,M3B 1X7,4163853113,GMT-05:00 America/Toronto,-79.36,43.75
Starbucks,29957-252286,Lakeshore,Licensed,3199 Lakeshore,toronto,ON,CA,M8V 1K8,4166756622,GMT-05:00 America/Toronto,-79.52,43.6
Starbucks,25370-240804,Finch & Hwy 27,Company Owned,"6620 Finch Avenue West, Unit 13",Toronto,ON,CA,M9V 5H7,(647) 961-0635,GMT-05:00 America/Toronto,-79.6,43.73
Starbucks,4766-105713,Dundas & Elizabeth,Company Owned,150 Dundas Street,Toronto,ON,CA,M5G 1C6,416-979-7052,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,4486-89940,Dynamic Funds Tower - 1 Adelaide E,Company Owned,"1 Adelaide St E, Suite 100",Toronto,ON,CA,M5C 2V9,416-955-1638,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4306-1593,2253 Queen St. E. & Hammersmith,Company Owned,2253 Queen S. E.,Toronto,ON,CA,M4E 1G3,(416) 691-6262,GMT-05:00 America/Toronto,-79.29,43.67
Starbucks,4312-1520,205 College at Beverly,Company Owned,205 College,Toronto,ON,CA,M5T 1P9,(416) 341-0101,GMT-05:00 America/Toronto,-79.4,43.66
Starbucks,4667-100881,Laird & Wicksteed,Company Owned,"65 Wicksteed Ave, C",Toronto,ON,CA,M4G 4H9,416-429-8827,GMT-05:00 America/Toronto,-79.36,43.71
Starbucks,4276-936,1545 Bayview,Company Owned,1545 Bayview Avenue,Toronto,ON,CA,M4G 3B5,(416) 322-5519,GMT-05:00 America/Toronto,-79.37,43.71
Starbucks,22295-202870,International Plaza Hotel,Licensed,655 Dixon Rd,Toronto,ON,CA,M9W 1J3,4162441711,GMT-05:00 America/Toronto,-79.58,43.69
Starbucks,4802-104798,King & Peter,Company Owned,"370 King St W, Scotia Plaza",Toronto,ON,CA,M5V 1J9,416-204-9967,GMT-05:00 America/Toronto,-79.39,43.65
Teavana,28651-250177,Teavana - Scotia Plaza,Company Owned,"40 King St. West, Unit 102",Toronto,ON,CA,M5H 3Y2,416-640-1405,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4208-524,485 Church at Wellesley,Company Owned,"485 Church Street, North York",Toronto,ON,CA,M4Y 2C6,(416) 922-2440,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,4207-525,1740-42 Avenue Rd.,Company Owned,"1740-42 Avenue Road, Royal Bank Plaza",Toronto,ON,CA,M5M 3Y6,(416) 780-1380,GMT-05:00 America/Toronto,-79.42,43.73
Starbucks,4830-108885,Royal Bank Plaza - PATH Concourse,Company Owned,"200 Bay Street, CUR9",Toronto,ON,CA,M5J 2W4,416-214-5120,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4227-532,1984 Queen St.East,Company Owned,1984 Queen Street East,Toronto,ON,CA,M4L 1J2,(416) 690-0731,GMT-05:00 America/Toronto,-79.3,43.67
Starbucks,22839-224105,Bathurst & Fleet,Company Owned,"600 Fleet Street, 18",Toronto,ON,CA,M5V 1B7,(416) 815-8076,GMT-05:00 America/Toronto,-79.4,43.64
Starbucks,26578-239004,Birchmount & Sheppard,Company Owned,"3571 - 3609 Sheppard Avenue East, 3571",Toronto,ON,CA,M1T 3K8,(437) 999-7347,GMT-05:00 America/Toronto,-79.3,43.78
Starbucks,4998-138145,Church & Adelaide,Company Owned,82 Adelaide Street East,Toronto,ON,CA,M5C 1K9,(416) 703-5914,GMT-05:00 America/Toronto,-79.37,43.65
Starbucks,16867-167024,Laird Eglinton,Company Owned,878 Eglinton Avnue East,Toronto,ON,CA,M4G 2L1,(416) 423-5138,GMT-05:00 America/Toronto,-79.36,43.71
Starbucks,22838-224385,Castlefield & Caledonia CA,Company Owned,"1320 Castlefield Avenue, Building D",Toronto,ON,CA,M6B 4B3,(416) 785-3025,GMT-05:00 America/Toronto,-79.46,43.7
Starbucks,27007-240848,Marriott Renaissance Hotel Toronto,Licensed,1 Blue Jay Way,Toronto,ON,CA,M5V 1J4,4163417100,GMT-05:00 America/Toronto,-79.39,43.64
Starbucks,4095-108287,Don Mills & Lawrence,Company Owned,"1070 Don Mills Road, The Maxus",Toronto,ON,CA,M3C 0H8,416-331-9861,GMT-05:00 America/Toronto,-79.34,43.74
Starbucks,4402-2830,Bay & Cumberland,Company Owned,"1250 Bay Street, 100",Toronto,ON,CA,M5R 2B1,416-934-0881,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,19792-198926,Yonge & Gerrard,Company Owned,407 Yonge Street,Toronto,ON,CA,M5G 2K2,(416) 977-6454,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,17220-168432,Sherway Gardens,Company Owned,"25 The West Mall, 1606, 95 Wellington Street West",Toronto,ON,CA,M9C 1B8,(416) 621-4954,GMT-05:00 America/Toronto,-79.56,43.61
Starbucks,17771-181624,95 Wellington,Company Owned,"95 Wellington Street West, CRU # 0100, One Bedford Condominium",Toronto,ON,CA,M5J 2N7,(416) 777-0271,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,15631-158804,Bedford & Bloor,Company Owned,1 Beford Avenue,Toronto,ON,CA,M5R 2J7,(416) 926-0166,GMT-05:00 America/Toronto,-79.4,43.67
Starbucks,23691-216124,Parkhome Concourse,Company Owned,"5150 Yonge Street, C42",Toronto,ON,CA,M2N 6L7,6479212652,GMT-05:00 America/Toronto,-79.41,43.77
Starbucks,4703-102543,Yonge & Park Home,Company Owned,5140 Yonge Street,Toronto,ON,CA,M2N 6L7,416-223-9903,GMT-05:00 America/Toronto,-79.41,43.77
Starbucks,4719-101643,Kingston Rd & Bingham Ave,Company Owned,1020 Kingston Road,Toronto,ON,CA,M4E 1T4,416-686-1309,GMT-05:00 America/Toronto,-79.28,43.68
Starbucks,7160-149825,Longos-Bloor St,Licensed,100 Bloor St E,Toronto,ON,CA,M4W 1A8,416-622-4797,GMT-05:00 America/Toronto,-79.38,43.67
Teavana,28462-250204,Teavana - Brookfield Place,Company Owned,"181 Bay St., Unit No. C380, Concourse Level, Toronto Life Square",Toronto,ON,CA,M5J 2T3,416-640-5340,GMT-05:00 America/Toronto,-79.38,43.65
Starbucks,4497-90784,Yonge & Dundas,Company Owned,"10 Dundas St E, TBA",Toronto,ON,CA,M7A 0B2,(416) 593-9790,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,22078-206624,Spadina & Fort York,Company Owned,"2E Spadina Avenue, Murano",Toronto,ON,CA,M5V 3Y5,(416) 623-0546,GMT-05:00 America/Toronto,-79.39,43.64
Starbucks,15689-162706,Bay & Grosvenor,Company Owned,37 Grosvenor Street,Toronto,ON,CA,M4Y 3G5,(416) 925-1045,GMT-05:00 America/Toronto,-79.39,43.66
Starbucks,22038-217044,Simcoe Place,Company Owned,"200 Front Street West, C014",Toronto,ON,CA,M5V 3K2,(416) 598-2804,GMT-05:00 America/Toronto,-79.39,43.65
Starbucks,4251-768,8 Wellesley,Company Owned,"8 Wellesley Street East, #5, Holiday Inn",Toronto,ON,CA,M4Y 1G2,(416) 927-8277,GMT-05:00 America/Toronto,-79.38,43.67
Starbucks,19507-192004,30 Carlton St E - Holiday Inn,Company Owned,"30 Carlton Street, Sheppard Plaza",Toronto,ON,CA,M5B 2E9,(416) 340-1948,GMT-05:00 America/Toronto,-79.38,43.66
Starbucks,4585-95347,Bathurst & Sheppard,Company Owned,"626 Sheppard Avenue West, Holt Renfrew Centre",Toronto,ON,CA,M3H 2S1,416-631-6868,GMT-05:00 America/Toronto,-79.44,43.76
Starbucks,4805-106581,Bloor & Bay (Holt Renfrew Centre),Company Owned,"50 Bloor St W, Unit C10",Toronto,ON,CA,M4W 2L8,416-922-0770,GMT-05:00 America/Toronto,-79.39,43.67
Starbucks,23092-227684,Southcore Financial Tower,Company Owned,"120 Bremner Boulevard, Unit 5",Toronto,ON,CA,M5J 2T8,(416) 607-6570,GMT-05:00 America/Toronto,-79.38,43.64
Starbucks,4929-125664,Yonge & Eglinton- Minto Tower,Company Owned,"2193 Yonge Street, Unit Space C",Toronto,ON,CA,M4S 2V2,416-488-1930,GMT-05:00 America/Toronto,-79.4,43.71
Starbucks,25747-242317,829 The Queensway,Company Owned,829 The Queensway,Toronto,ON,CA,M8Z 1N6,(647) 921-4362,GMT-05:00 America/Toronto,-79.51,43.62
